trip_id,frame_idx,es_tp,dist_vs_frame_anterior,dist_vs_memoria_conductor_vigente,prob_fisica,velocidad,empty_cabin,persistencia_nueva_identidad,vuelve_al_conductor_anterior_10f,coherencia_candidatos_nuevos
1866531776291130,21,False,1.0,0.48303722504192925,0.8217,7.0,False,117,True,0.5400591596803302
1888091775110927,260,False,1.0159,0.8467573817866039,0.7115,9.0,False,61,False,0.702325447380335
711141775096868,25,False,1.0264,1.0263964799432286,1.0,22.0,False,39,False,0.2330986284391974
1790311775053899,124,False,1.0488,0.991624236778903,0.7675,25.0,False,25,False,0.21498410309527305
716671775240518,44,False,1.0185,1.0169585022615757,0.2109,65.0,False,6,False,0.3671393536582083
1480121775491525,29,False,1.0083,1.0082583397190212,0.7982,23.0,False,28,False,0.42939091408645275
1661531775082934,41,False,1.0027,0.5205499797230879,1.0,10.0,False,51,True,0.7354325189826643
1791901776290575,2,False,1.0592,0.6901044601840369,0.9965,49.0,False,282,True,0.7037058836029692
1648921775061112,82,False,1.0167,0.9191074578030962,0.7725,29.0,False,3,True,0.3979648392482244
717151776876232,72,False,1.0047,0.13439082395527469,0.7,10.0,False,36,True,0.13291800888980476
711681775065007,76,False,1.0036,0.9554749025139715,0.1783,69.0,False,21,False,0.21666935486729857
1791901776354145,147,False,1.0054,0.3597952326424525,1.0,28.0,False,129,True,0.7435385055771603
716761775049801,90,False,1.0356,0.9776262440650261,0.4276,49.0,False,18,False,0.3600280238619467
1582201775114208,37,False,1.0633,1.0706018584988177,0.1534,67.0,False,1,True,
1661491776314048,5,False,1.029,0.9610135521228914,0.5069,46.0,False,85,False,0.8425180850660713
712571775055448,101,False,1.0196,0.8859133986379581,0.1626,67.0,False,1,True,
716671775240518,37,False,1.0189,1.0189492594843195,0.1516,71.0,False,6,True,0.21906798266487923
715861775157695,40,False,1.089,1.0634691254169408,0.8498,8.0,False,1,True,
1808471775593206,25,False,1.0291,0.9760530969848433,0.8355,15.0,False,1,True,
1480121776350966,300,False,1.0695,0.9804056496766288,0.6257,16.0,False,1,True,
1264291776430246,96,False,1.0447,0.8686259888076393,1.0,68.23999786376953,False,1,True,0.20634857437550225
716151775604826,95,False,1.0063,0.8904803602722667,0.1207,71.0,False,7,True,0.2054233705305094
1661621776335075,22,False,1.0302,0.23750476233215467,1.0,10.0,False,78,True,0.3394210146190644
1829581775081090,45,False,1.0054,0.9729072164521438,0.8355,15.0,False,1,False,
1849491776348347,201,False,1.0097,0.22371553566474423,0.9946,54.0,False,74,True,0.30246432490125724
1808501776470050,103,False,1.013,0.9801487884451673,0.4033,54.0,False,71,False,0.6923787358497849
1593491775098280,73,False,1.0277,0.9885645943135664,1.0,42.0,False,14,False,0.5020327812821496
1526701775380109,15,False,1.0414,0.9373697303946745,0.1507,65.54000091552734,False,2,True,0.7647218415124818
1507111775186314,43,False,1.0258,0.7480008011963817,1.0,78.0,False,25,False,0.5986184667072976
1990551775415756,71,False,1.0456,0.9864053918409612,0.4758,40.0,False,4,True,0.2827602124667781
1593491776481385,42,False,1.0059,0.864837598596045,0.843,19.0,False,1,True,
712521775197524,22,False,1.0253,0.9894783947055678,0.3646,48.0,False,1,True,
1649011775077517,94,False,1.0051,0.6909492910122351,1.0,21.0,False,2,False,0.1877909258209458
1278961775037478,23,False,1.1106,0.9075808023333642,1.0,29.0,False,1,True,
717021775054869,57,False,1.0068,0.9634305540053512,1.0,9.0,False,14,False,0.49595592799477356
1480061776636715,80,False,1.0338,0.286724637121783,0.8196,25.0,False,88,True,0.4379206279422368
1866731775035702,111,False,1.0093,0.8361706885122081,0.9138,7.0,False,1,True,
1661621776335075,6,False,1.0097,0.20071049827310172,0.6225,14.0,False,94,True,0.3680607092918217
1804591775055111,6,False,1.0058,0.953329756405426,0.5069,44.0,False,1,True,0.44381088482220343
1791321775188320,46,False,1.0847,1.084676803810662,0.2801,61.0,False,34,False,0.5039249381357237
1790541775162843,111,False,1.0766,0.982808837890846,0.3269,65.0,False,14,False,0.3815586756390412
1480061775253090,1,False,1.022,1.0220214112242194,0.7311,29.0,False,1,True,
