es_tp,n,dist_frame_ant_mean,dist_memoria_mean,persistencia_mean,persistencia_mediana,pct_persist_1,pct_vuelve_atras,coherencia_mean,prob_fisica_mean,velocidad_mean
False,168,1.0249089285714286,0.915181624113861,12.714285714285714,2.0,0.4642857142857143,0.625,0.41674262262608663,0.6418464285714286,37.56696425165449
True,17,1.021376470588235,0.9340765635703873,12.411764705882353,4.0,0.4117647058823529,0.4117647058823529,0.38063856637809174,0.8005235294117647,33.529411764705884
